crash_id,location_id
20171115,L1845
20172194,L936
20173209,L453
20173228,L377
20172017,L202
20171257,L2048
20173184,L637
20172128,L265
20171119,L594
20171139,L1803
20171077,L1995
20175088,L2049
20171234,L885
20175130,L2050
20174019,L568
20173204,L100
20175037,L1400
20172145,L1753
20177014,L1168
20171163,L344
20174026,L2051
20171198,L1256
20171302,L415
20171179,L409
20173015,L1492
20173197,L451
20173197,L451
20173212,L263
20175059,L1336
20172006,L503
20172215,L2000
20171344,L511
20175019,L1339
20173047,L418
20175008,L1359
20171292,L332
20171292,L332
20173114,L1097
20171199,L712
20171199,L712
20171199,L712
20173019,L170
20172100,L366
20172100,L366
20173181,L66
20173031,L172
20171022,L408
20173115,L268
20175027,L1359
20171209,L17
20174041,L618
20177009,L1502
20171279,L403
20172187,L966
20173053,L545
20173102,L328
20172052,L291
20171276,L307
20173132,L328
20175093,L1622
20172180,L374
20172200,L275
20172043,L699
20172090,L241
20172087,L1048
20172087,L1048
20173133,L59
20173058,L519
20176010,L2052
20171029,L16
20175101,L1378
20171272,L36
20171005,L25
20171211,L162
20172125,L613
20171169,L465
20171133,L37
20174090,L2053
20173024,L64
20173035,L1075
20173035,L1075
20171338,L25
20173121,L190
20173076,L2054
20174060,L851
20172166,L484
20171224,L84
20173005,L100
20171282,L1544
20171164,L848
20172143,L2055
20174073,L1152
20173173,L468
20173173,L468
20173038,L377
20173003,L172
20172184,L359
20173069,L112
20171254,L488
20175028,L1284
20175102,L1371
20172063,L420
20172063,L420
20171168,L1496
20172188,L2056
20172193,L521
20173203,L276
20175066,L1371
20173052,L66
20171252,L477
20171252,L477
20174040,L618
20172171,L1106
20173073,L328
20172109,L400
20175034,L2030
20171250,L114
20172082,L1895
20171086,L421
20171161,L1383
20171047,L409
20171065,L2057
20171281,L681
20174028,L880
20173014,L198
20174003,L1989
20176017,L1209
20173055,L269
20174087,L349
20174087,L349
20171082,L2058
20171147,L409
20171170,L492
20173096,L428
20171319,L43
20172191,L753
20171150,L2059
20173152,L72
20172168,L1392
20171068,L357
20172066,L1994
20173099,L376
20172111,L2060
20174030,L664
20172217,L358
20173194,L29
20173194,L29
20171228,L273
20174093,L1752
20172061,L1469
20171341,L1487
20171124,L2061
20174059,L1444
20174055,L791
20171214,L2062
20171214,L2062
20172018,L375
20173095,L2063
20171322,L1987
20175100,L1793
20175100,L1793
20175100,L1793
20171111,L1004
20173008,L696
20171218,L1150
20171181,L43
20171321,L897
20171078,L505
20172201,L2064
20175141,L1431
20175094,L2065
20173160,L1042
20174013,L283
20173049,L292
20172211,L736
20171183,L1021
20171346,L271
20172139,L1106
20175138,L1521
20171034,L424
20171012,L277
20174085,L779
20171067,L830
20171247,L537
20175047,L1704
20176009,L2052
20171316,L92
20173104,L161
20172223,L160
20172181,L89
20174072,L28
20174048,L1012
20171337,L603
20171093,L106
20173142,L115
20173142,L115
20172025,L766
20175057,L2066
20172083,L1711
20172123,L1177
20174050,L176
20175041,L1735
20171142,L2067
20171134,L678
20174057,L135
20171040,L1446
20171213,L173
20171216,L56
20172040,L374
20172040,L374
20171298,L43
20174014,L1152
20172070,L197
20171335,L1004
20173199,L298
20174064,L1607
20171307,L71
20175016,L1605
20171230,L505
20172182,L1899
20172185,L86
20172121,L1875
20172005,L1142
20174066,L940
20176024,L510
20171229,L336
20171071,L25
20172126,L1407
20172238,L1026
20173093,L887
20171219,L424
20174043,L1372
20171289,L480
20173146,L118
20175133,L1336
20171318,L419
20172144,L87
20175015,L1378
20172233,L528
20174076,L76
20173084,L158
20176007,L2068
20171087,L2013
20171171,L117
20171144,L105
20171144,L105
20173220,L535
20173220,L535
20171227,L256
20172212,L1048
20175127,L1489
20171090,L1537
20171157,L404
20173174,L136
20177006,L1502
20173180,L787
20174037,L945
20171041,L1995
20177023,L1892
20173089,L49
20171001,L33
20171085,L897
20171113,L1653
20171113,L1653
20173070,L710
20172222,L358
20175009,L1814
20173043,L575
20177019,L2069
20171350,L2070
20172113,L1108
20174015,L1152
20173144,L795
20173144,L795
20172106,L745
20171314,L404
20173165,L292
20172216,L2003
20175074,L1594
20171125,L130
20171125,L130
20173207,L405
20172189,L65
20172186,L1759
20171333,L1119
20171148,L238
20173079,L684
20174004,L725
20172084,L896
20173037,L146
20171110,L2071
20171132,L339
20175031,L1267
20172207,L831
20171173,L262
20173045,L218
20171056,L84
20174005,L2072
20175081,L1503
20171239,L402
20173153,L172
20173154,L172
20171050,L333
20171245,L415
20171189,L812
20172049,L736
20172122,L613
20174075,L1698
20172010,L87
20173017,L1771
20173017,L1771
20173017,L1771
20171037,L58
20171145,L1004
20171145,L1004
20175104,L1408
20174027,L851
20171060,L603
20171294,L228
20171294,L228
20175113,L2073
20173110,L829
20173110,L829
20173126,L131
20176029,L2074
20171297,L674
20173056,L292
20177010,L354
20171039,L106
20172014,L1106
20175011,L1409
20175011,L1409
20172009,L1720
20173185,L161
20172065,L2075
20175147,L1359
20174002,L1160
20174025,L2076
20174009,L174
20175111,L1517
20171109,L21
20175006,L1793
20173016,L1182
20171310,L82
20173129,L29
20173041,L245
20173090,L934
20171184,L695
20173023,L54
20173023,L54
20173023,L54
20171269,L712
20173012,L709
20175063,L1432
20171051,L2077
20173113,L387
20171253,L415
20174018,L135
20173026,L328
20174082,L847
20171007,L771
20173009,L981
20171296,L899
20172232,L440
20173085,L234
20173119,L213
20171226,L37
20171226,L37
20176014,L913
20172007,L237
20171305,L1277
20171286,L221
20171342,L1277
20177003,L1080
20177003,L1080
20171328,L1901
20172024,L495
20171149,L1004
20176026,L2078
20172071,L225
20174020,L378
20173116,L177
20174010,L986
20174010,L986
20171202,L1897
20171200,L721
20175091,L1304
20176016,L2079
20171246,L2038
20171246,L2038
20175061,L1414
20171244,L336
20171063,L71
20172133,L849
20173138,L1847
20172127,L509
20173065,L146
20176022,L208
20177011,L2080
20172176,L215
20172176,L215
20172176,L215
20173195,L1182
20175143,L1412
20171158,L1119
20171117,L139
20174024,L1324
20173183,L118
20173081,L100
20172094,L2060
20171143,L2081
20171070,L574
20173082,L453
20171235,L212
20172050,L215
20171262,L1742
20172078,L1407
20173100,L119
20171017,L37
20171017,L37
20173226,L1130
20177002,L354
20172042,L280
20171345,L890
20177025,L1120
20171118,L17
20171166,L721
20175152,L2082
20172155,L879
20172074,L1488
20171240,L17
20173125,L565
20176003,L2083
20173172,L146
20172199,L753
20171054,L2084
20171196,L105
20171196,L105
20171196,L105
20175060,L1595
20172081,L509
20173078,L34
20172196,L494
20172051,L1971
20172141,L1074
20173021,L29
20172237,L2044
20172148,L1418
20175110,L1587
20173163,L161
20173027,L158
20171162,L477
20171162,L477
20173158,L468
20171194,L84
20171057,L109
20171106,L2034
20176004,L826
20172206,L698
20173029,L73
20171081,L527
20171128,L395
20173098,L276
20171094,L1548
20171221,L46
20172095,L723
20174033,L718
20171101,L178
20173189,L97
20173189,L97
20174063,L876
20172197,L491
20172197,L491
20173219,L167
20176018,L1068
20176018,L1068
20172118,L711
20171332,L867
20173074,L918
20171308,L1902
20171308,L1902
20173156,L2085
20171129,L546
20172153,L1169
20173108,L230
20171220,L1675
20173066,L485
20174054,L2086
20171267,L1188
20172202,L879
20171174,L2087
20173077,L777
20172208,L2088
20173178,L62
20173177,L1015
20176033,L814
20172158,L495
20171177,L361
20174008,L1174
20173210,L29
20171284,L1017
20173006,L190
20171140,L1251
20171155,L1316
20171233,L117
20171268,L626
20173201,L796
20171295,L808
20171201,L1715
20171137,L129
20178004,L193
20174017,L1072
20173208,L263
20173223,L29
20171172,L2089
20172129,L309
20175099,L1561
20173044,L170
20175096,L1681
20172115,L297
20173155,L949
20172091,L698
20172072,L1032
20172033,L123
20172031,L805
20175080,L1789
20175005,L1380
20172213,L375
20172165,L244
20172038,L187
20172135,L367
20175071,L1769
20173147,L615
20171002,L553
20171002,L553
20171002,L553
20174016,L618
20173135,L346
20173135,L346
20172105,L1216
20175049,L1681
20175069,L1268
20171126,L1180
20172130,L1485
20177005,L1533
20171167,L1487
20175116,L2090
20171222,L2091
20171016,L339
20171059,L2092
20172178,L1435
20171270,L1138
20175025,L1587
20171027,L1272
20175114,L1787
20175092,L1348
20175092,L1348
20175136,L1596
20173046,L158
20173227,L146
20171095,L1256
20175085,L2093
20177022,L838
20172192,L571
20171036,L42
20173205,L172
20173034,L606
20171076,L1057
20172029,L241
20172029,L241
20172209,L800
20176025,L2068
20172086,L835
20172150,L901
20171263,L830
20171285,L336
20175108,L1620
20171102,L862
20177026,L1168
20171290,L273
20173002,L113
20175135,L1343
20172085,L187
20172032,L1873
20171325,L117
20171045,L678
20172075,L833
20171021,L386
20171021,L386
20175030,L2094
20174080,L1092
20174029,L971
20172227,L596
20172159,L1169
20172096,L280
20171260,L1021
20171300,L692
20173025,L1182
20174077,L410
20174047,L937
20174047,L937
20171004,L742
20171265,L262
20171075,L332
20171258,L2095
20171031,L871
20173057,L489
20171255,L1948
20172058,L2096
20174036,L55
20171014,L747
20172016,L835
20172016,L835
20171304,L474
20172117,L473
20174044,L2097
20175103,L1577
20172062,L351
20172219,L698
20171098,L180
20171098,L180
20178001,L1773
20172119,L933
20171023,L2098
20172228,L2099
20171238,L1990
20175120,L1824
20173112,L136
20175125,L1447
20172152,L1149
20173221,L653
20171231,L815
20172164,L2100
20172221,L1106
20174089,L188
20177017,L354
20173136,L312
20171044,L255
20173001,L298
20173164,L2101
20175105,L1968
20171187,L695
20171092,L872
20173192,L245
20172240,L452
20173167,L29
20174092,L211
20173187,L292
20172035,L2102
20174011,L543
20172177,L719
20173168,L34
20171329,L277
20172205,L2103
20171259,L922
20176020,L958
20171104,L900
20171299,L1649
20171299,L1649
20172110,L948
20172210,L1760
20173111,L887
20171205,L415
20171241,L1021
20175042,L2104
20173033,L190
20175112,L2105
20172142,L160
20171138,L530
20173087,L292
20176005,L2106
20172108,L2107
20171108,L1616
20174091,L99
20175109,L1503
20172015,L760
20173088,L73
20171215,L467
20171293,L385
20175077,L1996
20174062,L1686
20175106,L2108
20177018,L1502
20172114,L532
20176034,L2083
20171141,L878
20171141,L878
20175018,L1968
20172162,L291
20172131,L2109
20171291,L2110
20174081,L2111
20172030,L441
20175148,L1352
20175137,L2112
20174079,L176
20171015,L90
20173071,L646
20175115,L1578
20171099,L622
20171217,L486
20171317,L336
20175039,L1337
20171301,L955
20171033,L220
20174065,L755
20171210,L32
20173106,L684
20172055,L541
20171303,L1119
20175023,L1237
20171114,L839
20175003,L1395
20174056,L1271
20175032,L1450
20172179,L717
20171256,L2113
20173159,L158
20173067,L190
20172036,L1720
20173170,L292
20172138,L274
20172097,L337
20172140,L458
20173063,L47
20172214,L849
20178005,L1390
20176030,L493
20171348,L1153
20172239,L358
20174071,L110
20177016,L1120
20177016,L1120
20173206,L368
20173206,L368
20171080,L848
20173151,L609
20172080,L2114
20175134,L2115
20175149,L1430
20173198,L66
20171003,L379
20177013,L825
20173176,L496
20173094,L1015
20171013,L162
20172156,L2102
20171312,L92
20173051,L7
20174001,L1806
20172060,L2116
20172161,L1716
20171176,L1223
20172021,L87
20173036,L2117
20171288,L1955
20171153,L2118
20171112,L437
20171349,L307
20172112,L252
20173039,L313
20171190,L33
20172170,L495
20173032,L501
20173224,L164
20171225,L336
20174052,L1152
20172173,L766
20173101,L832
20173064,L150
20171120,L550
20172077,L1177
20172101,L1880
20171251,L408
20174039,L384
20172190,L1889
20171130,L530
20171331,L101
20174022,L1152
20174022,L1152
20176012,L335
20172226,L541
20172047,L1889
20175150,L1450
20171178,L1520
20173191,L254
20173060,L146
20176019,L510
20171323,L94
20173080,L2119
20173166,L292
20171011,L92
20175128,L1351
20171287,L307
20173007,L633
20172098,L901
20171042,L830
20175146,L1505
20171083,L749
20171347,L1487
20171062,L951
20171273,L58
20171273,L58
20172160,L2120
20173013,L29
20173161,L34
20171074,L588
20175082,L1284
20172169,L266
20175139,L1578
20173028,L26
20171320,L1188
20173072,L405
20171058,L862
20173128,L558
20173128,L558
20172002,L1407
20171049,L622
20173193,L75
20172203,L1445
20173061,L2121
20175064,L1564
20175064,L1564
20175058,L1436
20172092,L195
20172104,L1183
20175089,L1664
20171026,L692
20171204,L1196
20173148,L575
20171107,L402
20173134,L453
20172151,L323
20171274,L474
20173020,L26
20174053,L2122
20173202,L2029
20173123,L328
20173157,L213
20175129,L1400
20171136,L1979
20171136,L1979
20171018,L747
20175062,L1522
20172008,L434
20173018,L298
20172011,L258
20171340,L90
20171271,L247
20175097,L1282
20173022,L218
20177024,L2123
20172041,L1759
20175024,L1268
20171330,L15
20171121,L437
20171121,L437
20171121,L437
20177004,L1224
20177004,L1224
20175044,L1475
20172183,L459
20173218,L73
20174045,L876
20171032,L68
20161191,L37
20165025,L1456
20167007,L2124
20164048,L1744
20161231,L747
20165110,L1468
20165110,L1468
20165162,L2125
20161340,L77
20165062,L1827
20165062,L1827
20165027,L2126
20161087,L277
20161054,L2127
20161054,L2127
20165081,L1430
20164021,L781
20165039,L1359
20161144,L2128
20164011,L6
20161221,L386
20161004,L17
20165105,L1339
20166004,L1500
20167014,L1334
20161135,L2129
20161129,L2130
20165113,L2131
20166005,L1283
20161211,L333
20161244,L417
20161010,L385
20161115,L57
20161079,L626
20161066,L848
20167005,L2123
20161262,L1278
20164004,L35
20161303,L356
20165012,L1267
20165012,L1267
20161320,L90
20161124,L2127
20164045,L2132
20161271,L1199
20161151,L774
20164037,L724
20165131,L1625
20161082,L2133
20167009,L1168
20161161,L1673
20165088,L2134
20165158,L1666
20161194,L674
20165151,L1317
20161168,L409
20161167,L1272
20165036,L1461
20166006,L2135
20165043,L1789
20165117,L1648
20165126,L1973
20167031,L1005
20161251,L61
20167023,L1123
20161261,L2136
20161288,L277
20161015,L928
20161235,L1207
20164006,L176
20161322,L256
20161226,L415
20165066,L1237
20161253,L1433
20164020,L24
20164020,L24
20164020,L24
20164020,L24
20161250,L1063
20161142,L475
20167038,L318
20167038,L318
20167035,L1502
20165089,L1386
20165041,L1378
20165011,L1769
20165136,L1236
20166029,L700
20161042,L133
20164052,L303
20164008,L1028
20161214,L1071
20168008,L483
20165156,L1253
20165156,L1253
20161086,L126
20165077,L1443
20161076,L757
20161232,L955
20165168,L2137
20165078,L1368
20165119,L2138
20165003,L1260
20164062,L2139
20161055,L591
20161099,L530
20161179,L809
20165160,L1503
20161053,L827
20161354,L33
20161145,L1678
20161272,L1059
20161223,L409
20161035,L61
20164071,L211
20161195,L726
20164057,L679
20164016,L1630
20165087,L1952
20166002,L107
20161047,L105
20161047,L105
20161017,L129
20167018,L1539
20167013,L1184
20167040,L2140
20166021,L1210
20161089,L689
20161089,L689
20161202,L129
20161071,L255
20164017,L664
20164059,L371
20165023,L1983
20161273,L71
20165121,L2141
20165121,L2141
20165121,L2141
20165138,L1573
20165138,L1573
20166030,L2142
20161330,L2143
20164075,L303
20167037,L905
20164013,L1686
20167016,L707
20167016,L707
20161336,L2144
20165122,L1622
20165018,L2145
20165069,L1741
20165069,L1741
20161090,L614
20161227,L386
20161296,L336
20164053,L110
20165167,L1648
20168001,L193
20161178,L332
20161188,L1201
20165170,L1856
20161116,L16
20161116,L16
20165101,L1522
20161352,L522
20161242,L344
20161356,L685
20168003,L1390
20165022,L1268
20161143,L594
20167012,L1005
20164049,L932
20161238,L36
20164022,L1863
20161277,L1458
20161110,L1751
20161209,L61
20165071,L1339
20161329,L356
20165038,L1505
20161081,L130
20164065,L444
20165128,L1483
20165086,L1427
20166008,L315
20161346,L1004
20161346,L1004
20161051,L1775
20165097,L1297
20161153,L77
20164023,L791
20161308,L259
20161020,L588
20161092,L674
20168009,L193
20164031,L2051
20161323,L43
20161171,L1742
20164034,L371
20161100,L129
20161138,L457
20165109,L1590
20161247,L702
20161207,L1055
20165149,L1402
20168011,L1773
20161279,L33
20161181,L386
20161003,L409
20161003,L409
20161014,L1155
20161170,L614
20161173,L255
20165053,L1268
20166016,L2146
20161292,L2130
20161230,L844
20161026,L361
20161278,L447
20165085,L1876
20161215,L839
20161343,L983
20165007,L1522
20165007,L1522
20161245,L685
20164035,L168
20161335,L385
20166012,L990
20161198,L897
20166019,L2147
20164056,L1404
20164060,L1828
20161169,L403
20165146,L1664
20166025,L595
20166025,L595
20164063,L53
20161218,L674
20161339,L419
20165165,L1339
20165102,L1922
20161203,L1064
20161203,L1064
20165157,L1348
20161149,L1901
20161302,L550
20164039,L584
20165010,L1287
20161112,L1207
20161056,L15
20161291,L307
20161029,L1995
20165024,L2141
20161338,L891
20161300,L334
20161219,L106
20161061,L2148
20161031,L488
20161206,L1552
20164041,L618
20161057,L45
20165067,L1343
20164054,L168
20161328,L201
20161028,L2149
20165133,L1268
20161353,L122
20161353,L122
20167022,L963
20161349,L492
20167024,L874
20167024,L874
20161246,L747
20161108,L542
20161176,L424
20165050,L1801
20161289,L811
20161080,L1077
20164047,L1444
20161184,L386
20161268,L674
20161314,L220
20161248,L456
20161091,L277
20165095,L2150
20165009,L1249
20161088,L749
20165103,L1594
20165103,L1594
20165103,L1594
20161234,L626
20161205,L1302
20165140,L1794
20164066,L2151
20167011,L1502
20165068,L2152
20161317,L307
20164005,L2051
20161225,L2002
20165123,L1456
20165123,L1456
20161052,L11
20161033,L2153
20161019,L839
20165028,L1263
20167001,L2154
20161156,L587
20167033,L1157
20161193,L43
20164015,L1607
20165099,L1922
20165058,L1489
20161059,L272
20161147,L692
20161204,L2019
20164067,L1863
20165017,L1606
20164026,L2155
20165031,L1267
20161286,L1399
20166023,L1551
20165143,L2156
20165037,L1648
20161075,L527
20161075,L527
20165106,L1489
20161216,L1624
20165150,L1833
20166001,L858
20167025,L318
20161152,L221
20161063,L1278
20168006,L1773
20165073,L1823
20161041,L42
20164033,L2157
20161109,L1580
20161197,L210
20161192,L25
20161130,L61
20165094,L2158
20165046,L1663
20161131,L2070
20164042,L598
20161280,L43
20161350,L1272
20165054,L1691
20161034,L90
20165152,L1617
20161096,L747
20161128,L2159
20161128,L2159
20165055,L1824
20161275,L2160
20161102,L385
20161119,L2161
20161119,L2161
20161290,L1997
20161162,L19
20165084,L1268
20165090,L1561
20167028,L1800
20167015,L1558
20161307,L1004
20161344,L256
20165083,L1703
20165144,L1635
20161304,L214
20165005,L2162
20168005,L1773
20165056,L1339
20161293,L101
20161228,L256
20161243,L419
20161284,L395
20161326,L238
20164003,L1028
20165001,L1518
20161239,L19
20161239,L19
20165029,L1625
20161039,L1013
20161113,L424
20161258,L2163
20161185,L691
20161122,L404
20164051,L99
20161007,L537
20161146,L1140
20161240,L402
20164012,L2164
20161024,L1695
20161269,L504
20161157,L19
20164025,L916
20161067,L25
20161095,L90
20165064,L1660
20161044,L475
20161137,L90
20165048,L1236
20165051,L2165
20161101,L282
20165120,L1247
20161064,L379
20161172,L106
20167020,L825
20161325,L447
20161005,L106
20165042,L1352
20164074,L725
20161148,L674
20161140,L1422
20161140,L1422
20164014,L455
20166009,L2166
20166009,L2166
20164007,L1363
20165166,L1522
20161166,L2167
20161166,L2167
20161123,L1021
20161186,L402
20161217,L1150
20161265,L505
20165061,L2168
20161155,L702
20161210,L726
20167019,L1081
20167019,L1081
20165013,L1561
20161254,L602
20161032,L497
20161032,L497
20161310,L827
20161196,L1901
20161001,L1458
20166024,L1166
20164046,L1324
20161097,L238
20164001,L718
20164064,L953
20161038,L90
20161183,L90
20168007,L1390
20165035,L2169
20165163,L1432
20161319,L2128
20161180,L1063
20161011,L1714
20161224,L1410
20161276,L92
20161301,L1506
20167039,L1502
20161118,L848
20164030,L1493
20161021,L255
20167002,L1005
20165164,L1443
20161318,L25
20165145,L1541
20165002,L1337
20164050,L914
20165063,L1475
20161062,L169
20161060,L848
20161134,L255
20161002,L632
20166003,L1894
20161334,L1665
20161065,L891
20165112,L1357
20161049,L1272
20161299,L540
20165139,L1339
20164069,L1152
20164072,L1982
20161133,L262
20168010,L1390
20165100,L1700
20165100,L1700
20161342,L1482
20165141,L1268
20161069,L669
20165091,L1613
20164061,L1806
20161309,L210
20166007,L2022
20161009,L2045
20161199,L114
20166022,L2022
20161027,L505
20161295,L45
20161093,L897
20161093,L897
20165047,L1814
20164076,L732
20161016,L1295
20161341,L395
20161098,L626
20167021,L825
20161331,L1688
20161068,L827
20161048,L33
20161048,L33
20161048,L33
20161256,L626
20161263,L1004
20161294,L2170
20161175,L43
20161315,L84
20161107,L1496
20164068,L1160
20164068,L1160
20164068,L1160
20164068,L1160
20165135,L1519
20165129,L2171
20165129,L2171
20161187,L1188
20161040,L2172
20161174,L1742
20161333,L424
20161103,L447
20161150,L442
20161139,L2173
20166033,L2174
20161120,L57
20166031,L990
20166015,L1822
20166015,L1822
20161189,L811
20166026,L2022
20167030,L825
20161298,L726
20161006,L70
20164002,L1738
20161182,L592
20164032,L1285
20164036,L1863
20167026,L1005
20161332,L477
20161083,L987
20161287,L403
20161287,L403
20161321,L951
20161237,L256
20161073,L238
20161126,L871
20167003,L1065
20165006,L1494
20161154,L2071
20164058,L303
20161260,L48
20161327,L1748
20165021,L1348
20161337,L25
20161127,L2175
20161313,L2176
20167004,L739
20165116,L1541
20165142,L1497
20161348,L537
20161274,L357
20161220,L117
20164055,L1152
20165161,L1970
20161345,L540
20161306,L2129
20167029,L1851
20164009,L880
20164019,L1087
20161105,L228
20165153,L1475
20166010,L510
20165137,L1876
20161104,L660
20161078,L1234
20164040,L654
20164040,L654
20165059,L1495
20165059,L1495
20161241,L220
20165059,L1495
20161008,L212
20165020,L1952
20161311,L90
20165015,L1924
20166018,L1167
20166014,L1175
20161036,L117
20161165,L530
20165044,L1594
20165044,L1594
20165044,L1594
20161282,L2038
20165093,L1681
20161201,L897
20164024,L378
20164024,L378
20161022,L1381
20166017,L9
20161259,L2177
20164027,L1597
20161347,L2136
20161347,L2136
20165019,L1237
20165155,L1297
20161030,L48
20161158,L1696
20161114,L1226
20165075,L1741
20161355,L409
20161121,L1961
20161012,L51
20167006,L2124
20161266,L1815
20168002,L483
20161316,L233
20165148,L1315
20161281,L21
20161045,L1112
20161200,L603
20161270,L210
20165169,L2178
20165169,L2178
20161297,L1451
20161213,L212
20161285,L255
20161285,L255
20161285,L255
20161255,L605
20161324,L361
20164038,L755
20161094,L1634
20161305,L116
20161351,L1785
20165026,L1860
20161252,L129
20161141,L212
20161236,L2179
20165147,L1247
20161264,L332
20161164,L1302
20165098,L1789
20161070,L985
20161043,L1135
20161257,L1482
20161117,L336
20167010,L1730
20164018,L1553
20161023,L603
20161084,L129
20167027,L1558
20161025,L228
20165070,L2162
20165004,L2152
20164028,L99
20161085,L307
20161085,L307
20165016,L1571
20161249,L1059
20161136,L109
20161013,L1383
20161077,L463
20164029,L399
20167034,L1065
20165057,L2180
20164044,L2181
20166013,L1551
20165030,L1606
20161177,L2175
20165079,L1968
20166032,L990
20161159,L1616
20165154,L1691
20161111,L683
20161050,L469
20165127,L1252
20164043,L864
20161222,L214
20161018,L477
20166027,L462
20161267,L56
20165114,L1970
20165082,L1237
20165082,L1237
20167017,L1062
20161037,L2182
20161160,L665
20161163,L84
20161106,L474
20161212,L726
20165060,L1287
20161233,L827
20164073,L724
20164073,L724
20164073,L724
20161074,L550
20161190,L768
20165076,L1409
20165159,L1423
20161058,L1815
20166020,L826
20166020,L826
20164010,L2139
20165092,L1769
20166028,L826
20165014,L1497
20161312,L307
20161046,L409
20166011,L1822
20165118,L1974
20165065,L1515
20161208,L1527
20167036,L707
20161125,L43
20161283,L1673
20161229,L141
20161229,L141
20164070,L1066
20161072,L180
20165096,L1430
20165096,L1430
20161132,L955
20167032,L1463
20157024,L1502
20155018,L2183
20157016,L1062
20158007,L1390
20151041,L470
20154091,L853
20151162,L1162
20155139,L1374
201550039,L2184
20151205,L402
20154085,L864
20152148,L87
20158009,L103
20151103,L386
20152011,L494
20151120,L403
20151292,L656
20157019,L1065
20157019,L1065
20157019,L1065
20151051,L1029
20151316,L955
20152225,L849
20151094,L1909
20155021,L2030
20152185,L494
20152185,L494
20151192,L2185
20155081,L1400
20152191,L824
20155009,L1290
20151141,L922
20151141,L922
20155035,L1741
20151282,L421
20151154,L900
20152220,L123
20152220,L123
20152090,L831
20152104,L199
20155103,L1707
20151008,L320
20152088,L195
20158013,L193
20158013,L193
20151021,L572
20152139,L1586
20154012,L1557
20151216,L929
20152023,L828
20151002,L448
20157011,L825
20152096,L325
20152163,L323
20155116,L1503
20151028,L682
20151017,L530
20151054,L2186
20152105,L1102
20152105,L1102
20155034,L1664
20151033,L1961
20155102,L1505
20151104,L729
20157017,L1892
20154013,L853
20154073,L864
20151254,L336
20156008,L1068
20155080,L1409
20151039,L333
20155011,L1461
20151199,L461
20152146,L573
20152022,L308
20156025,L315
20151145,L201
20151241,L1673
20155044,L1336
20155044,L1336
20155044,L1336
20154019,L194
20151224,L334
20154054,L110
20151097,L2187
20152061,L1725
20151013,L277
20151275,L1740
20151275,L1740
20152168,L187
20155058,L1814
20151004,L395
20154020,L1000
20151206,L1945
20154096,L986
20155004,L1395
20155004,L1395
20152172,L423
20152080,L2188
20152044,L2056
20152095,L215
20155121,L1703
20155063,L1351
20155024,L2065
20151197,L256
20154040,L755
20151010,L2189
20151010,L2189
20151044,L307
20151304,L656
20152136,L643
20152230,L528
20151185,L92
20151185,L92
20151066,L307
20155112,L1378
20155006,L1385
20154084,L1248
20152194,L473
20158008,L1773
20152210,L1370
20152101,L1469
20152091,L708
20151226,L514
20151272,L84
20152112,L629
20154081,L2190
20154007,L2097
20152202,L536
20155071,L2191
20151136,L2192
20155140,L1741
20151252,L1772
20151123,L403
20157005,L1892
20151179,L999
20151011,L386
20156021,L1986
20152052,L1002
20151311,L487
20151220,L2193
20151223,L282
20151191,L67
20151258,L594
20152012,L302
20151172,L1845
20151200,L1797
20152170,L1231
20151261,L214
20155026,L1700
20151048,L470
20151142,L2194
20151122,L404
20154006,L1121
20152203,L896
20151042,L2195
20151055,L972
20152067,L1177
20154082,L755
20154049,L1457
20155029,L1637
20152142,L636
20151080,L682
20151080,L682
20154066,L1940
20151117,L334
20151117,L334
20151001,L692
20152053,L265
20152043,L345
20156024,L493
20152115,L367
20155076,L1236
20156026,L722
20155130,L1637
20152214,L1885
20154071,L13
20154032,L961
20152083,L452
20155097,L1443
20157003,L1005
20152120,L536
20154083,L174
20154056,L110
20151268,L712
20154053,L725
20152008,L89
20151195,L332
20151159,L1740
20151159,L1740
20151159,L1740
20151257,L470
20157023,L1533
20157023,L1533
20151126,L530
20151022,L750
20152049,L635
20152204,L583
20151064,L669
20151228,L572
20154065,L732
20154060,L1630
20151133,L1552
20154027,L1170
20152114,L551
20156003,L2196
20154075,L2197
20154042,L1069
20154069,L176
20151302,L497
20151061,L1697
20151293,L129
20151047,L1866
20152215,L1289
20155015,L1268
20152020,L2060
20151079,L122
20152179,L716
20152123,L300
20152064,L449
20152082,L711
20152050,L593
20155137,L1756
20151291,L550
20154088,L99
20152098,L518
20151108,L1133
20151089,L1855
20157032,L734
20151107,L1748
20152027,L323
20154041,L864
20154093,L2198
20156032,L236
20152045,L636
20152063,L1048
20152138,L1124
20151147,L1011
20151321,L477
20152069,L2199
20154031,L1322
20155042,L1511
20152165,L375
20151315,L43
20151295,L1869
20152206,L366
20151030,L343
20152201,L528
20155122,L2200
20154080,L2201
20158004,L1390
20157028,L707
20152149,L1819
20151213,L1742
20154089,L2190
20151016,L862
20151156,L1003
20156011,L1373
20151046,L424
20151151,L2202
20155072,L1583
20155072,L1583
20151155,L20
20151116,L1634
20157021,L825
20152007,L374
20152006,L325
20151086,L201
20151299,L985
20151140,L2095
20151140,L2095
20155099,L2021
20156016,L2078
20151229,L1262
20158005,L1390
20154014,L986
20155120,L1814
20151222,L2
20151176,L1064
20152160,L947
20151286,L1673
20154034,L2203
20152130,L261
20156001,L2204
20152046,L1984
20151250,L173
